order_id,customer_id,order_date,status,total_amount,discount_applied,shipping_city,shipping_country,payment_method
ORD-D1452586,CUST-48151694,2024-12-08,Completed,74432.49,0,Delhi,India,Net Banking
ORD-9D149F13,CUST-021C42B9,2022-12-06,Pending,716.96,50,Kolkata,India,Wallet
ORD-591781D2,CUST-10355B4F,2022-01-08,Returned,10182.99,500,Chennai,India,UPI
ORD-0969E78D,CUST-B99C9A76,2022-08-18,Returned,10039.8,0,Bangalore,India,Credit Card
ORD-CAE55593,CUST-0D4F68FD,2024-08-20,Completed,13340.83,500,Jaipur,India,Wallet
ORD-7FA459BE,CUST-E57B9FE0,2024-09-12,Returned,4104.76,0,Chennai,India,Net Banking
ORD-E8DE69FD,CUST-E17F282D,2023-04-10,Completed,150867.67,0,Chennai,India,Net Banking
ORD-C442049D,CUST-580E9DD2,2023-12-22,Returned,19184.84,0,Delhi,India,Credit Card
ORD-42890730,CUST-0AAE5BC2,2022-03-19,Returned,119255.4,50,Chennai,India,Net Banking
ORD-8C297EB1,CUST-458DCACD,2024-06-13,Cancelled,6548.62,100,Delhi,India,UPI
ORD-239BA9E0,CUST-F416CEC6,2023-10-22,Completed,3008.3,0,Bangalore,India,Wallet
ORD-6053E04B,CUST-9CF6F0F8,2022-01-10,Returned,95854.82,0,Ahmedabad,India,Credit Card
ORD-13F3927E,CUST-05794BDD,2024-12-06,Completed,163372.42,200,Delhi,India,Credit Card
ORD-938BA345,CUST-0F509F24,2023-03-31,Cancelled,22196.23,500,Mumbai,India,Credit Card
ORD-56A85038,CUST-F832D924,2022-02-18,Completed,11841.75,500,Surat,India,UPI
ORD-7C8797E3,CUST-85C71857,2022-10-29,Completed,236637.89,200,Jaipur,India,Wallet
ORD-B96C9224,CUST-C89E76BB,2023-08-19,Returned,6964.89,500,Hyderabad,India,Net Banking
ORD-BE51B1C3,CUST-B5953ECB,2022-07-05,Completed,5589.42,0,Mumbai,India,Net Banking
ORD-BB571C80,CUST-48B77AE5,2024-10-18,Returned,13657.59,500,Mumbai,India,Net Banking
ORD-35375634,CUST-3E5FDAC1,2023-05-21,Cancelled,14426.96,100,Jaipur,India,Net Banking
ORD-89FE5CDD,CUST-6CB94C3B,2022-07-21,Completed,17320.03,500,Pune,India,Credit Card
ORD-F76DA628,CUST-55178AEF,2024-01-12,Completed,240067.57,500,Surat,India,Wallet
ORD-EF9461D0,CUST-F9A7678A,2023-04-11,Pending,17562.58,500,Kolkata,India,Wallet
ORD-1A0EEA57,CUST-B99C9A76,2022-10-17,Completed,35866.78,0,Bangalore,India,Wallet
ORD-F7746477,CUST-CC99A501,2024-01-11,Returned,27747.6,50,Delhi,India,UPI
ORD-09BDA1B4,CUST-7F2AFB08,2024-09-23,Completed,17135.32,500,Chennai,India,Credit Card
ORD-C8ECF3DE,CUST-F6DA48E5,2023-09-10,Cancelled,196488.76,0,Hyderabad,India,Net Banking
ORD-56EA0DE2,CUST-66CCB242,2024-03-18,Pending,289561.58,100,Mumbai,India,Net Banking
ORD-593485BB,CUST-9820D3EA,2022-01-22,Returned,106854.96,500,Jaipur,India,Wallet
ORD-87EBBE5D,CUST-4F3606C9,2024-05-05,Pending,24045.02,0,Delhi,India,Wallet
ORD-86C0D548,CUST-8D0B72D2,2024-10-29,Returned,178695.1,100,Hyderabad,India,Credit Card
ORD-C023B533,CUST-BAB7A25E,2023-11-17,Completed,144498.16,0,Pune,India,UPI
ORD-AE394F9B,CUST-D099FDE7,2023-02-14,Cancelled,18519.15,50,Delhi,India,Net Banking
ORD-4AA02D71,CUST-2016BC41,2024-07-11,Completed,40269.31,200,Jaipur,India,Wallet
ORD-71B3CDAD,CUST-672DFF96,2022-06-07,Cancelled,10227.46,500,Ahmedabad,India,Net Banking
ORD-087DEC46,CUST-D297F7AF,2023-01-06,Returned,139260.15,50,Jaipur,India,UPI
ORD-8654EC2A,CUST-1547474C,2022-12-27,Completed,20619.46,0,Hyderabad,India,Net Banking
ORD-E7D16508,CUST-63214E32,2024-09-30,Returned,45242.23,0,Mumbai,India,Credit Card
ORD-6F8A1B01,CUST-55259643,2023-07-04,Cancelled,33738.42,0,Delhi,India,Credit Card
ORD-BFEED906,CUST-E43BB839,2023-01-02,Completed,126417.34,200,Kolkata,India,Credit Card
ORD-0F2633BF,CUST-80E21C8B,2023-06-30,Completed,108635.57,50,Bangalore,India,Wallet
ORD-DD0894F1,CUST-A91835A3,2022-02-09,Completed,90902.04,0,Mumbai,India,Credit Card
ORD-535F8BAD,CUST-0E393329,2023-12-03,Pending,8036.13,0,Delhi,India,UPI
ORD-9A43682C,CUST-E43BB839,2023-01-14,Returned,221594.69,100,Kolkata,India,Net Banking
ORD-71B45991,CUST-FBC46F20,2024-06-27,Returned,139789.44,100,Surat,India,Credit Card
ORD-6AEB459F,CUST-BF0C6036,2024-03-25,Completed,65790.83,100,Pune,India,Net Banking
ORD-113B8C73,CUST-D5DD182F,2023-03-25,Pending,276889.88,0,Bangalore,India,Wallet
ORD-2822E637,CUST-1418A0A2,2023-12-14,Pending,5623.21,500,Ahmedabad,India,Wallet
ORD-ABF2AA17,CUST-1547474C,2022-09-14,Returned,36063.46,50,Hyderabad,India,Net Banking
ORD-D6630B48,CUST-6D51D533,2024-09-28,Completed,120863.54,100,Hyderabad,India,Wallet
ORD-705E6A96,CUST-C02A540D,2024-04-25,Completed,155093.85,0,Pune,India,Credit Card
ORD-E24F04FF,CUST-DDDEB6F6,2022-12-18,Cancelled,5939.9,0,Mumbai,India,Net Banking
ORD-D0B76DAD,CUST-A5B6CFC9,2023-09-05,Completed,121145.77,0,Kolkata,India,UPI
ORD-77AFFD11,CUST-0C20BB09,2023-02-27,Completed,11879.8,0,Mumbai,India,Credit Card
ORD-88F99BFD,CUST-70AADADD,2022-11-12,Completed,26826.54,100,Bangalore,India,Net Banking
ORD-921A7A03,CUST-70A90294,2022-03-10,Completed,41108.35,0,Mumbai,India,UPI
ORD-57249DC0,CUST-9B37460A,2022-11-29,Completed,14856.11,100,Kolkata,India,Credit Card
ORD-E89DD6E2,CUST-6CABAEC4,2022-02-24,Completed,15406.27,500,Bangalore,India,Wallet
ORD-952AB8BB,CUST-1B66EA03,2023-11-14,Cancelled,14699.7,0,Surat,India,Wallet
ORD-DC387622,CUST-A3BC15F1,2022-06-04,Returned,74395.12,0,Pune,India,Net Banking
ORD-47F7C2A9,CUST-80919B1E,2022-07-10,Cancelled,146928.34,100,Surat,India,UPI
ORD-E2FFE7B6,CUST-DA6736B5,2024-03-21,Returned,1422.76,0,Pune,India,Net Banking
ORD-45A4DC24,CUST-AA7CE85C,2024-03-31,Completed,201474.35,200,Hyderabad,India,Wallet
ORD-BC2C6A79,CUST-6BCEEFA7,2022-10-18,Pending,2929.9,50,Pune,India,Wallet
ORD-30FA59B3,CUST-A9ECD251,2023-04-14,Completed,20837.84,100,Delhi,India,Net Banking
ORD-5446C9B6,CUST-13634CDC,2022-10-09,Completed,7260.15,0,Bangalore,India,Credit Card
ORD-DE130341,CUST-7212DDAD,2023-12-26,Pending,7505.97,0,Hyderabad,India,Net Banking
ORD-AE752C55,CUST-3FF948FC,2022-10-13,Completed,185218.77,500,Hyderabad,India,UPI
ORD-264C6DFE,CUST-58F251E5,2024-08-12,Cancelled,1729.76,500,Ahmedabad,India,Credit Card
ORD-EA99B41C,CUST-608CF5C8,2023-04-29,Pending,16701.0,100,Jaipur,India,Net Banking
ORD-6F573ED3,CUST-F24E556E,2024-09-16,Returned,11362.06,50,Hyderabad,India,Wallet
ORD-3EC90607,CUST-28EF754F,2023-02-11,Completed,27584.96,100,Hyderabad,India,Net Banking
ORD-B6A61529,CUST-80E21C8B,2024-01-04,Cancelled,11879.8,0,Bangalore,India,Net Banking
ORD-BAA61086,CUST-17F27F62,2024-06-06,Completed,10240.47,0,Kolkata,India,Net Banking
ORD-1AA1D1C9,CUST-F584371B,2024-12-15,Cancelled,23654.88,500,Pune,India,Wallet
ORD-AA3F123A,CUST-4B532F33,2024-09-05,Completed,25996.5,50,Kolkata,India,UPI
ORD-0374D6A0,CUST-8FEA6987,2023-09-17,Completed,13698.01,50,Delhi,India,UPI
ORD-C184C6B3,CUST-8ECC09F0,2023-12-19,Completed,4104.76,0,Chennai,India,Wallet
ORD-6801D85A,CUST-3449F549,2023-09-07,Returned,16041.67,0,Mumbai,India,UPI
ORD-2C85DCA0,CUST-C78EF0EC,2022-01-27,Completed,14624.31,0,Bangalore,India,UPI
ORD-F254F629,CUST-7DE8FE6F,2022-01-24,Completed,120648.38,0,Pune,India,Credit Card
ORD-016FEB57,CUST-B807180B,2024-01-10,Returned,164572.09,50,Ahmedabad,India,Credit Card
ORD-EEF4C3E5,CUST-A56D54BF,2023-04-20,Cancelled,73312.8,200,Surat,India,UPI
ORD-7F839ACE,CUST-C8E8D38C,2024-01-30,Completed,41276.53,500,Ahmedabad,India,Wallet
ORD-AF8F749C,CUST-D9CB0086,2022-01-12,Pending,4874.82,0,Surat,India,UPI
ORD-B476FA08,CUST-A2F5EE85,2024-09-22,Pending,11128.84,50,Kolkata,India,Wallet
ORD-8771DC56,CUST-51F8657D,2024-05-06,Completed,43947.42,0,Hyderabad,India,Credit Card
ORD-A913037F,CUST-87FF77DA,2023-10-29,Completed,29589.01,0,Chennai,India,UPI
ORD-10E809D9,CUST-19070333,2022-08-16,Completed,14151.33,0,Pune,India,Net Banking
ORD-80F639A4,CUST-73A8C853,2022-07-10,Returned,15804.26,50,Bangalore,India,Credit Card
ORD-7FF594E2,CUST-83E9CBD2,2023-02-07,Returned,18522.8,200,Hyderabad,India,Net Banking
ORD-2E8EE4AE,CUST-4D900DB0,2024-05-10,Completed,44290.62,0,Bangalore,India,Credit Card
ORD-38DCF59B,CUST-D099FDE7,2023-11-03,Completed,3960.5,100,Delhi,India,Credit Card
ORD-F715368F,CUST-38FEB040,2024-10-09,Cancelled,227773.12,0,Surat,India,Net Banking
ORD-A94A2777,CUST-556B1A2C,2023-07-02,Completed,101814.27,50,Ahmedabad,India,Net Banking
ORD-FB17E5DB,CUST-ECE790E1,2022-01-23,Completed,7151.52,200,Kolkata,India,Wallet
ORD-D308FDF2,CUST-94AE1E77,2022-03-26,Completed,42945.06,200,Ahmedabad,India,Credit Card
ORD-AA991095,CUST-F10F432C,2022-01-07,Cancelled,146822.09,200,Ahmedabad,India,Net Banking
ORD-CCE74AAF,CUST-693B289D,2022-07-07,Returned,23863.13,100,Ahmedabad,India,UPI
ORD-9F2398B5,CUST-4D900DB0,2024-12-28,Completed,237400.4,50,Bangalore,India,Credit Card
ORD-A24A7D3B,CUST-8BE4C9C7,2023-03-31,Returned,201083.03,0,Chennai,India,Wallet
ORD-5D7FAB51,CUST-4CB5157D,2023-12-21,Returned,16386.65,200,Surat,India,Credit Card
ORD-BC6140D2,CUST-57FD4798,2023-09-01,Pending,10240.47,0,Delhi,India,Credit Card
ORD-C9AE834E,CUST-AAB011C2,2022-05-03,Completed,59341.91,0,Pune,India,Wallet
ORD-91EE71C6,CUST-4FA9C658,2024-02-28,Completed,48063.31,500,Jaipur,India,Credit Card
ORD-77082B97,CUST-38C74BFA,2023-05-23,Returned,12339.73,0,Kolkata,India,Wallet
ORD-78A971C5,CUST-C78EF0EC,2024-06-20,Pending,47701.9,50,Bangalore,India,UPI
ORD-1A9D45F2,CUST-8ECC09F0,2023-01-11,Returned,193245.41,100,Chennai,India,Wallet
ORD-6E220856,CUST-70A90294,2023-03-23,Cancelled,156330.86,50,Mumbai,India,UPI
ORD-98188FE0,CUST-43532D2D,2022-12-13,Pending,90267.36,200,Chennai,India,Net Banking
ORD-C2B820EA,CUST-68411D62,2022-10-10,Completed,3422.52,0,Bangalore,India,Wallet
ORD-9C7B4A34,CUST-6CF7373B,2022-06-09,Cancelled,18453.78,0,Surat,India,UPI
ORD-6FAB6C59,CUST-7A3C67E2,2022-01-31,Returned,47784.16,500,Bangalore,India,Credit Card
ORD-B2C72294,CUST-19070333,2022-11-24,Returned,906.8,0,Pune,India,Net Banking
ORD-73A692DE,CUST-8B15ED68,2023-02-22,Completed,109609.24,50,Bangalore,India,Wallet
ORD-9AF6C7AC,CUST-971DCF46,2023-08-21,Completed,26603.05,200,Bangalore,India,UPI
ORD-0682B436,CUST-143B0FBF,2022-06-28,Pending,22691.47,200,Surat,India,Credit Card
ORD-B0D4B141,CUST-C8CC57BD,2023-08-02,Completed,138012.91,100,Ahmedabad,India,Wallet
ORD-F1416F93,CUST-5636E8B6,2022-01-05,Completed,53660.85,0,Ahmedabad,India,Net Banking
ORD-4EDE3736,CUST-A7A6BBEF,2023-05-18,Completed,214198.26,200,Delhi,India,Wallet
ORD-6790EC96,CUST-3E5FDAC1,2024-10-25,Completed,328052.65,0,Jaipur,India,Credit Card
ORD-C172C069,CUST-1E2FBEB8,2023-06-02,Cancelled,6788.11,0,Mumbai,India,Wallet
ORD-C805EB49,CUST-0EEE8D5B,2022-04-05,Completed,155602.98,200,Ahmedabad,India,UPI
ORD-126CBE73,CUST-0D147911,2024-11-16,Pending,46622.59,50,Mumbai,India,UPI
ORD-4FEB2A7F,CUST-63214E32,2023-08-30,Completed,198453.47,100,Mumbai,India,UPI
ORD-16F24262,CUST-80919B1E,2024-08-14,Pending,147516.46,100,Surat,India,Credit Card
ORD-93251F21,CUST-1FEFC060,2024-02-28,Completed,46693.56,50,Pune,India,Credit Card
ORD-E0C57A5F,CUST-021C42B9,2022-10-01,Completed,4574.95,50,Kolkata,India,UPI
ORD-68D4E188,CUST-CA18B190,2024-05-12,Completed,336136.0,0,Surat,India,UPI
ORD-D6D32D23,CUST-80919B1E,2023-06-03,Completed,124709.89,200,Surat,India,Net Banking
ORD-F0E13BAF,CUST-97A90057,2024-02-05,Completed,25390.76,0,Mumbai,India,Credit Card
ORD-8927A046,CUST-8ECC09F0,2023-06-30,Cancelled,164124.34,50,Chennai,India,Net Banking
ORD-5A531FB7,CUST-3DFDA61C,2024-02-08,Completed,55402.56,0,Ahmedabad,India,Wallet
ORD-52609BC4,CUST-6F337490,2024-10-23,Completed,149732.98,500,Ahmedabad,India,UPI
ORD-EB6849E2,CUST-52C32273,2023-12-23,Pending,69984.49,0,Delhi,India,UPI
ORD-EF2C20CD,CUST-AA7CE85C,2024-05-26,Completed,128573.37,100,Hyderabad,India,UPI
ORD-A4BBE9EA,CUST-568656F5,2023-09-28,Cancelled,177290.06,0,Kolkata,India,UPI
ORD-FB2A5AC6,CUST-B807180B,2024-04-21,Cancelled,33724.59,0,Ahmedabad,India,UPI
ORD-B4214E20,CUST-F902EDAD,2023-12-08,Returned,40759.28,0,Delhi,India,Wallet
ORD-44D60E64,CUST-1E552254,2024-11-20,Returned,150975.0,500,Hyderabad,India,UPI
ORD-68C9CE68,CUST-6F337490,2024-12-11,Completed,6326.98,500,Ahmedabad,India,UPI
ORD-EE02A6C8,CUST-80E21C8B,2023-11-02,Completed,22314.96,0,Bangalore,India,Net Banking
ORD-F656473C,CUST-60E03528,2022-04-12,Pending,308326.0,500,Delhi,India,UPI
ORD-CF5A9717,CUST-D9CB0086,2022-03-11,Completed,356703.7,0,Surat,India,Wallet
ORD-162154DB,CUST-92A4A8EB,2022-03-09,Cancelled,46616.72,0,Chennai,India,Credit Card
ORD-EE110B69,CUST-70A90294,2022-11-06,Completed,490148.7,50,Mumbai,India,Net Banking
ORD-DC749694,CUST-94AE1E77,2024-03-31,Completed,149326.26,0,Ahmedabad,India,UPI
ORD-815E97EC,CUST-E1B5E26D,2022-01-06,Returned,104967.57,0,Kolkata,India,Net Banking
